# best iteration: (array([46]),)
299932.312500,88934.726562
33.330261,41.052299
33.043491,40.798210
32.583622,40.318153
32.335854,40.160778
32.220833,40.025398
32.009853,39.762871
31.549194,39.150421
36.519184,37.913219
29.564720,36.427425
27.855551,34.509533
44.401279,86.274254
24.982388,31.870638
22.890783,30.607407
21.301126,29.148941
16.031851,26.254158
6.101493,12.956517
4.367648,8.771478
3.790593,7.425917
3.237983,6.524100
2.870639,5.939117
2.751062,5.670684
2.711112,5.587491
2.671768,5.523763
2.690728,5.550797
2.619047,5.403584
3.640800,6.634840
2.567310,5.299170
2.542027,5.236477
2.551811,5.194054
2.521337,5.153372
2.547369,5.152863
5.824095,6.704219
2.498698,5.020193
2.489675,4.956367
2.478649,4.871195
2.465420,4.774743
2.449751,4.566447
2.211701,1.626912
3.530231,3.643518
2.186659,1.589465
2.712460,4.139990
2.177183,1.573669
2.163177,1.560978
2.162455,1.558533
3.210471,2.430845
2.119896,1.557027
2.171649,1.697680
12.220613,13.080396
2.098903,1.557246
