# best iteration: (array([48]),)
17053.574219,4255.112305
38.355587,33.798485
40.359108,36.920567
27.048796,26.756014
24.160715,25.432816
22.836742,25.133850
21.806793,24.732874
18.685110,21.173296
33.196785,20.176931
16.803087,19.071566
16.067011,19.314337
15.346119,18.474262
15.015531,18.429308
14.615507,18.921656
17.455822,20.810045
5.047574,10.559888
4.231529,7.464365
2.774490,6.946629
2.714340,6.883039
2.671581,6.865921
2.650915,6.853147
2.921110,7.067902
2.625870,6.821475
2.517849,6.677151
2.502058,6.680288
2.922900,6.988411
2.420161,6.627744
2.426049,6.682221
2.481523,6.831165
4.696133,8.966907
2.259099,6.477792
2.357700,6.661607
2.335545,6.608981
2.762025,6.739020
2.170643,5.836956
2.045143,5.194635
2.483832,5.024107
2.596421,4.572309
1.982890,3.436862
2.737401,3.721969
6.634523,9.960854
2.048540,3.546069
1.907123,3.314700
2.086314,3.482646
1.894193,3.312463
1.889328,3.309051
2.180578,3.843177
2.148024,3.541723
1.855464,3.239003
1.846791,3.255351
