# best iteration: (array([47]),)
348607.906250,186832.687500
38.619652,34.633320
37.878674,34.281990
37.068130,34.260975
35.711174,34.139320
30.517374,32.052696
24.295254,27.082922
22.266047,26.509817
21.043676,26.038479
18.544987,23.850939
16.236273,21.035656
15.167168,20.391619
14.324893,19.796257
13.275829,19.225067
3.716832,11.409453
2.818125,7.982626
2.682235,7.852717
2.874995,9.070662
2.565455,7.749765
2.524353,7.688095
2.500427,7.672870
2.483985,7.653211
2.460545,7.607065
2.442341,7.590309
2.424606,7.576610
2.405871,7.566020
2.387275,7.567717
2.366371,7.579517
2.421027,7.713060
2.324406,7.654314
2.475879,7.881304
2.353178,7.740978
2.310200,7.652058
3.497178,9.262935
5.594120,10.955627
2.449941,7.422301
2.179507,7.112941
2.593078,7.245236
2.238086,6.803963
2.088813,6.371418
2.029764,6.037184
2.015006,5.640787
2.241048,5.703234
1.998766,3.920788
1.896267,3.332192
2.284096,3.832189
3.534348,5.035793
1.837335,3.098040
1.828336,3.113343
1.841649,3.185518
