# best iteration: (array([49]),)
8220.435547,35804.304688
33.552841,40.343826
32.755753,39.767925
32.605175,39.659767
32.440712,39.487534
36.872662,46.604111
32.212143,39.027695
31.744799,38.613407
30.611834,36.969727
25.047586,30.414337
20.565178,26.298861
12.354191,19.947926
4.878252,9.736707
4.507445,7.778749
2.865155,5.679681
2.447725,5.084638
2.384337,4.958672
2.332885,4.845566
2.477148,5.132318
2.258837,4.760758
2.220743,4.761939
2.155025,4.625723
2.125876,4.585175
2.104859,4.550289
2.091896,4.515704
2.114031,4.604626
2.059646,4.364473
2.234933,4.769180
2.045656,4.183169
2.024941,4.030361
3.692010,4.484465
1.993372,3.683182
1.984235,3.547405
1.981077,3.470221
1.964362,3.241420
1.957218,3.097094
1.941447,2.904314
1.931275,2.732973
1.918813,2.545673
1.904512,2.348350
1.871025,1.962016
1.933281,1.942209
2.297104,2.503261
1.847014,1.764606
1.869920,2.762679
1.816631,1.788604
1.811346,1.768765
1.805474,1.743813
1.799237,1.721765
1.834002,1.720850
