# best iteration: (array([27]),)
23132.298828,2452.919434
37.916969,32.464680
36.467869,31.816002
30.324640,28.693243
25.593758,25.563490
23.718586,24.677967
22.443899,24.235151
20.959873,23.791937
18.416098,22.668337
15.791976,20.769564
14.356594,19.746704
12.200302,18.752068
8.737357,13.847795
3.020949,8.418078
2.375010,7.516741
2.269773,7.227539
2.250298,7.198483
2.218457,7.150558
2.245651,7.130553
2.607214,7.785993
5.673602,12.276752
2.114216,7.046551
4.029102,8.733060
2.164395,7.061865
2.135724,7.129526
2.131976,7.037605
3.532845,9.340149
1.969032,7.034386
2.211236,7.064143
2.103871,7.287614
2.350601,7.273901
1.911086,7.280912
1.891792,7.434430
2.085755,7.673506
2.610946,8.113942
6.292225,11.305245
2.178798,8.581558
1.929545,8.395194
