# best iteration: (array([49]),)
1783.937256,15673.026367
31.863888,37.719109
31.060165,37.082951
29.620325,35.432117
25.861423,31.399940
21.684574,27.517952
20.490147,26.704643
18.928900,25.967295
16.780556,25.904392
12.170094,23.892208
7.794364,14.700437
14.976489,15.837394
3.703890,6.704449
2.750145,5.808752
2.593361,5.628117
2.458950,5.401117
2.385121,5.255055
2.352120,5.119613
2.317771,5.065410
2.290913,5.001371
2.258812,4.959239
2.225379,4.919238
2.203101,4.856401
2.777955,5.473639
2.521271,5.192766
2.108930,4.780681
2.085926,4.734447
2.185395,5.127904
2.144820,5.331236
2.862453,5.476300
2.007623,4.633195
2.006545,4.631168
1.997004,4.580340
1.991263,4.553559
3.018782,5.649389
8.312731,9.061441
1.976785,4.433933
1.988668,4.429634
1.975933,4.372332
2.250029,4.333246
3.366073,4.444126
2.895478,5.238841
1.920775,4.033908
2.209095,4.052140
1.889904,3.705154
4.010946,3.948463
8.351810,13.210633
2.319078,2.936032
1.776273,2.459321
1.755497,2.271369
