# best iteration: (array([49]),)
516021.062500,232585.500000
38.614235,34.228775
37.963150,33.983185
37.249622,33.738224
35.640213,33.161495
28.646746,28.702185
211.529083,350.515503
24.458254,26.252430
23.308294,25.803080
21.900612,25.161913
20.214470,23.753071
18.288826,22.137081
16.338270,20.508255
15.387445,19.756216
15.336572,19.390375
14.387396,18.655470
11.664897,16.674690
3.207268,8.945813
2.698159,8.133060
2.618927,7.862651
2.581460,7.743464
2.537029,7.614877
20.021172,21.711918
2.479901,7.503408
2.455259,7.469316
2.434747,7.477984
2.779760,8.246690
2.370366,7.541398
2.340614,7.550883
2.315832,7.532456
2.289578,7.484508
2.568560,7.572818
2.699583,7.989760
3.047520,8.617969
2.150073,7.273209
2.148916,7.330313
2.178700,7.256274
2.414501,7.394111
2.285427,7.425871
2.086226,7.245398
2.063891,7.163030
2.124652,7.132628
2.048145,7.077642
2.347044,7.184754
2.049875,7.035706
2.035013,6.792930
2.108790,6.790037
1.958383,6.632577
1.928721,6.526067
1.908496,6.408361
