# best iteration: (array([48]),)
80217.125000,1043.818604
38.339977,34.341549
37.141003,33.984859
32.864338,31.500700
28.143192,27.822069
27.029516,27.137276
25.926203,26.638157
24.467369,26.109426
22.152891,24.201277
25.703133,72.938873
17.057894,19.846603
15.165888,18.370340
13.855237,17.745003
5.512959,20.809509
3.806187,15.092834
3.212912,10.907501
2.993591,8.739223
2.718944,7.875011
2.620744,7.756660
2.573390,7.661132
2.927713,8.424605
2.504165,7.434983
2.468996,7.302484
2.603856,8.626197
2.392745,7.066642
2.627451,7.205445
2.312280,6.838944
2.415275,6.935484
2.419278,8.847705
2.259397,6.671436
3.260863,6.795518
2.237235,6.611788
2.294419,6.611989
2.208586,6.557690
2.191415,6.524203
2.167736,6.485916
6.570987,10.569930
2.095718,6.417836
2.230331,6.432497
2.627285,7.324743
2.066965,6.273923
1.902258,6.317361
1.889780,6.206216
9.999387,6.532479
2.249457,6.283921
96.468491,82.437836
1.859853,5.757583
1.853249,5.651397
1.845106,5.505960
2.005573,5.637823
