# best iteration: (array([49]),)
292.105438,25817.306641
37.469795,34.146152
35.080040,33.357151
27.033375,27.709568
23.685841,25.683168
21.857103,24.880133
27.480082,27.910669
17.069033,20.171152
15.659359,19.511009
14.842354,19.399914
12.527507,17.682032
9.763261,14.457190
9.131123,13.722525
6.114741,10.862957
3.237386,7.858958
2.779632,7.391722
2.635659,7.196825
2.564169,7.088520
2.495469,7.002540
6.600689,13.488128
2.406438,6.957152
2.370867,6.943415
2.345030,6.908042
2.323028,6.861344
2.377011,6.811491
2.578897,7.577167
2.215441,6.703169
2.200350,6.830554
2.175992,6.608625
3.929288,8.438716
2.080241,6.494950
2.453050,6.933432
3.113027,7.840618
1.956564,6.253587
1.911165,6.154955
1.886114,6.057093
2.068750,6.344503
2.120697,5.893007
2.725057,6.767433
5.061645,8.642177
1.923928,5.403264
1.806681,4.862754
2.240576,4.909906
2.285822,5.018514
1.780654,4.175903
2.226786,4.429148
1.955562,3.937943
3.363533,5.958646
2.041165,3.474727
1.704027,3.141380
