# best iteration: (array([47]),)
230473.187500,42717.570312
33.117069,37.824097
32.700245,37.317196
32.108803,36.773243
140.756546,54.834518
31.450243,36.168140
31.266117,35.947510
31.034679,35.620468
30.746037,35.207569
30.407719,34.932137
27.753431,31.414316
25.686304,29.657167
59.135498,130.025162
21.557566,26.880554
36.925068,34.111454
18.625294,24.866898
14.958729,21.463717
9.616016,14.979573
5.409207,9.164841
3.875345,7.039847
3.365460,6.855270
3.041069,5.382768
2.891771,5.114117
2.813846,4.990068
2.762197,4.930497
2.740052,4.908802
2.773077,4.924273
3.662667,5.618596
3.612049,5.967556
2.893096,5.092703
3.950074,6.747282
2.657318,4.810292
2.626744,4.730834
2.485697,4.684957
2.378102,4.547060
2.367555,4.256577
2.416874,3.604358
2.174444,2.859219
2.138570,2.406030
2.274892,2.263888
5.645244,4.797456
2.074229,1.711540
2.510234,2.267008
2.113086,1.660968
2.074042,1.596139
2.233166,1.678028
2.035463,1.566759
2.031758,1.564487
2.201106,1.614064
3.247099,3.147729
