# best iteration: (array([50]),)
353564.093750,172277.093750
33.554508,39.867722
33.021618,39.393288
32.586269,39.032917
32.247143,38.861660
31.547716,38.096241
26.863419,32.501789
24.011168,29.691517
24.435595,30.911680
20.821466,27.142246
18.891323,26.072466
14.794481,23.492619
8.422511,15.430210
4.700292,9.085660
4.275197,8.165979
3.901361,7.411100
2.644457,5.734495
2.531254,5.507485
2.471263,5.398674
3.591772,5.457964
2.407328,5.268519
2.384064,5.230731
2.365720,5.198384
2.351339,5.165627
7.747762,13.290756
2.327817,5.063430
2.313587,5.015964
2.652074,5.256520
2.227896,4.392076
2.122885,2.969836
2.069246,2.172942
2.049123,2.015237
2.031203,1.969106
2.015563,1.952632
6.454866,8.419193
1.984207,1.938614
1.971506,1.923122
1.961303,1.948416
1.948085,1.920738
2.217079,2.954894
1.935928,1.880783
1.919687,1.879868
1.932887,1.866370
2.149215,2.095232
1.906367,1.869312
1.930804,1.905177
1.892781,1.860370
1.894247,1.858482
1.884563,1.867950
1.915111,1.880985
1.880211,1.856792
