# best iteration: (array([40]),)
13343.267578,15778.416992
37.477859,35.604301
36.290497,34.964577
33.208538,32.940918
27.053766,28.096909
25.514839,26.840513
75.725784,163.696594
23.646708,26.066555
22.552332,25.197561
21.690590,24.468836
20.029514,22.778126
14.714649,20.151751
5.682204,12.905443
2.960127,9.895699
2.561857,9.343733
2.382080,8.568116
2.222652,7.903074
2.132370,7.478298
2.071980,7.230014
2.024099,7.081641
2.060569,7.046437
1.969591,6.966649
1.936644,6.922895
1.914812,6.904378
1.895583,6.837982
1.876047,6.744955
1.900570,6.790273
1.857014,6.628296
2.903440,8.735730
1.856842,6.574670
1.826122,6.390712
1.806741,6.308096
1.835495,6.619078
4.482213,6.741601
1.760808,5.800989
1.738231,5.548952
1.709666,5.009018
1.678309,4.138634
1.653375,3.569146
1.640228,3.375491
1.632553,3.316324
2.243811,6.023471
2.115838,3.376931
2.068861,3.387244
1.623228,3.382957
1.656748,3.434452
1.604884,3.428905
1.600300,3.448774
1.702853,3.633609
2.031708,4.058477
