# best iteration: (array([49]),)
96196.687500,19568.197266
33.205360,38.463135
32.142262,37.594952
31.578547,37.107903
31.110790,36.444271
31.183834,52.391193
30.500778,35.652248
30.344925,35.479210
28.907900,33.337429
16.329453,19.783598
9.482168,9.513776
6.985500,7.242146
3.768196,6.358283
3.372856,5.951462
3.233008,5.784192
6.229809,9.675522
2.813786,5.018166
2.754335,4.926195
2.652191,4.853782
2.587591,4.831010
4.353100,5.028162
2.532211,4.805688
2.512184,4.804192
2.521639,4.967515
2.531567,4.876283
2.578134,4.855667
2.517156,4.795615
2.509410,4.879807
2.415396,4.763249
2.399601,4.748283
2.497994,5.698589
2.368726,4.732439
2.907810,5.308103
2.321328,4.706586
2.321882,4.750404
2.286889,4.685217
2.269518,4.677917
2.268787,4.656195
2.235647,4.658480
2.222335,4.644654
15.379596,14.513935
2.278971,4.595910
2.193220,4.586207
2.181583,4.560537
2.301869,4.796357
11.194999,12.423748
2.147269,4.418087
2.133332,4.304087
2.088076,4.019621
2.002867,3.129853
