# best iteration: (array([47]),)
184876.125000,53464.398438
40.108822,33.799347
39.250370,33.174171
38.460579,32.748226
37.613041,32.406094
35.880692,31.772549
28.457310,27.248665
23.248211,24.549711
20.867107,24.324093
21.044340,22.778088
15.837133,19.724234
11.346203,19.846237
28.289696,19.974028
4.545218,9.336175
3.104358,8.132360
2.670544,7.632942
2.507937,7.419991
2.391101,7.289959
2.356322,7.226423
2.331553,7.183381
2.295948,7.153782
2.265166,7.102486
2.259742,7.099977
4.045712,7.788122
2.229174,7.002600
2.215627,6.978634
2.268770,7.127658
2.185116,6.974583
2.172146,6.950084
2.157591,6.920912
2.145414,6.886675
3.376430,7.601122
2.112899,6.784784
2.152937,7.029799
2.119307,6.677587
2.400843,7.346251
2.644540,6.857772
2.047480,6.676417
2.590165,6.678206
1.923371,5.624048
1.877470,4.436134
1.897449,3.618748
1.829769,3.220293
1.917923,3.962391
1.840318,2.938812
1.769490,2.909310
1.768497,2.916012
1.754303,2.832410
1.874018,2.882600
1.836079,3.003287
