# best iteration: (array([14]),)
8023.706055,3383.011963
36.945251,32.482700
29.533642,27.752560
24.020563,25.200720
21.740345,24.847525
20.869078,24.593212
18.895666,22.514650
16.248480,20.004553
14.940962,19.510998
11.247850,24.370586
4.849565,14.132733
2.897816,9.756866
2.691798,7.989439
3.346354,7.929791
2.625929,7.231220
2.581835,7.337994
2.559044,7.571010
2.536666,7.716916
2.576456,8.145143
2.488302,8.425934
2.892351,10.180429
2.446620,10.537292
2.472198,11.289557
2.405240,11.680051
2.878256,12.224963
2.384657,11.798471
