# best iteration: (array([45]),)
265858.156250,92819.898438
33.985283,38.710415
33.653934,38.425034
33.012844,37.695206
32.514019,37.223232
32.079552,36.764732
31.670874,36.273655
31.195198,35.634590
30.418716,34.524235
28.635469,32.154716
24.031303,26.144947
21.150442,23.289404
12.508367,14.213470
8.729986,7.824246
6.833451,5.672704
3.288052,5.207421
2.920096,5.059128
2.811810,4.930988
2.737882,4.820327
2.664490,4.702219
6.251745,5.632641
2.646101,4.657996
2.547131,4.538017
2.494716,4.486818
2.459074,4.473949
2.410022,4.391226
2.414007,4.394907
2.420165,4.315733
2.324121,4.272134
2.321388,4.335068
2.491557,4.401073
3.143441,5.209439
2.276298,4.136924
2.266828,4.097814
3.330823,5.460736
2.397367,4.022070
2.237761,3.918470
3.575367,8.073977
2.202196,3.588592
3.539860,3.720294
2.110794,2.389060
2.067451,1.954717
2.019143,1.789989
1.999959,1.723230
2.724791,2.943612
1.977188,1.693994
2.282750,1.822088
1.964223,1.708471
1.959086,1.720795
1.954473,1.737539
