# best iteration: (array([49]),)
173968.484375,32408.849609
39.176624,34.627853
37.805176,33.745735
35.743153,33.061588
28.487129,28.223806
25.251551,26.029760
23.327782,25.044365
22.064203,24.542318
21.223768,24.302628
20.528244,24.137026
19.644924,23.614534
18.731421,22.392958
16.237509,20.006117
14.980811,20.103659
13.610726,22.154200
9.016952,14.434154
3.890566,9.060031
3.076983,8.316926
2.876345,7.956359
2.741386,7.715979
2.615591,7.524066
3.946344,7.712145
2.459705,7.252715
2.485600,7.282711
2.399133,7.121665
2.371677,7.040507
3.147161,7.874215
2.319383,6.917359
2.307802,6.867171
2.292459,6.828188
2.274859,6.799648
2.256730,6.785470
2.237897,6.767634
2.219395,6.753895
4.163355,9.580569
2.200902,6.767740
2.169839,6.732493
2.200746,6.655563
2.112894,6.736028
2.082243,6.997220
2.063609,6.723061
2.008193,6.659631
1.990013,6.468964
2.287438,6.232481
1.946467,6.033357
1.967659,5.954613
1.911382,5.966722
1.914539,5.888308
2.328178,6.065140
1.908291,5.772749
