# best iteration: (array([39]),)
685890.437500,298325.750000
34.612694,38.616516
34.030277,38.260300
33.836269,38.112953
33.471500,37.842796
33.013939,37.655945
32.666431,37.357704
32.273376,36.901360
31.636929,35.927681
30.728771,34.985859
26.773224,30.187168
23.609541,31.228428
20.598610,26.733902
9.644923,20.943651
4.400233,8.345879
4.029481,7.351090
3.831496,6.802210
3.635401,6.382739
3.448686,6.043885
3.213678,5.853360
3.807111,5.641469
2.714083,5.346026
2.447927,4.911629
5.823100,9.412903
2.249547,4.565438
2.647874,4.669528
2.205680,4.517865
2.310978,4.642996
2.183712,4.468559
2.159240,4.411146
3.027136,5.451183
2.173444,4.331401
2.113298,4.070463
2.065016,3.621503
2.005143,2.885845
1.941308,2.101614
1.909828,1.830476
1.897552,1.786518
1.885826,1.770387
1.877402,1.769044
1.871306,1.772925
1.863456,1.771607
9.411554,4.088875
1.854324,1.775233
1.847729,1.779153
1.873902,1.825069
1.839015,1.782505
1.838482,1.781511
1.830848,1.785340
1.833384,1.800694
