# best iteration: (array([49]),)
101604.046875,15257.848633
38.592133,34.128819
38.035252,33.858044
36.739925,33.353474
31.967682,30.819902
27.731958,27.377447
26.424295,26.512657
24.939207,25.557854
22.967733,24.148422
25.876074,24.312231
19.255135,21.533922
18.512476,22.845617
13.072907,18.281286
7.239670,12.828730
3.992519,9.235242
3.613862,8.762567
3.281639,8.253002
3.121080,7.947387
2.993161,7.679174
2.922952,7.551806
3.166057,8.122342
2.814631,7.371268
2.776756,7.334520
2.753258,7.326978
2.700355,7.229126
3.528340,8.203778
2.653963,7.190748
2.685139,7.245340
2.459785,7.061182
3.237836,8.469483
5.268947,10.830930
2.752971,7.280281
2.457007,7.170333
4.252148,8.752648
2.529053,7.100515
2.364363,7.028059
2.636283,7.039522
2.585966,7.458578
2.278445,6.869948
2.353060,6.836987
5.821291,11.594474
3.806400,7.896574
3.761961,7.187633
2.256221,6.792930
9.642774,12.141005
2.285477,6.848722
2.241825,6.752042
2.235750,6.737303
2.230804,6.713354
2.228603,6.682759
