# best iteration: (array([47]),)
4004.303467,14614.440430
36.278412,33.747849
26.465359,27.782721
22.616510,26.507160
21.111153,26.471752
20.290138,26.172331
19.764252,25.823698
19.119324,25.535748
15.133401,21.673883
6.890003,14.017084
3.510559,10.968644
2.703054,8.902822
5.482121,15.404982
2.406737,8.162052
2.328074,7.931477
2.275114,7.838133
2.231321,7.755896
2.406392,7.965877
2.683300,7.799352
2.171602,7.660813
2.158710,7.633261
2.203639,7.740219
2.146994,7.617488
2.139822,7.600287
2.154180,7.629779
5.574581,13.235806
2.127124,7.578539
2.123701,7.574294
2.120741,7.571609
2.301318,7.870896
2.119255,7.573441
2.111447,7.567647
2.383011,8.537081
2.105225,7.566026
2.150448,7.677696
2.111488,7.587144
2.095579,7.561393
2.091203,7.561231
2.089315,7.560359
2.082789,7.552993
2.077935,7.545350
2.090805,7.546699
2.072213,7.522859
2.062596,7.511977
2.057055,7.515646
2.048770,7.498822
2.052055,7.483241
2.049410,7.437142
2.016185,7.994925
2.018661,8.138588
