# best iteration: (array([41]),)
1018354.312500,600007.125000
41.995689,51.789532
34.929649,41.815128
33.643631,40.593613
33.158718,40.236588
32.645218,39.893845
32.229271,39.653339
31.901640,39.415382
31.567226,39.051327
31.106028,38.515812
29.981247,37.010601
27.015509,33.661335
23.307213,29.081459
29.688852,50.109406
16.288433,22.185314
12.969055,19.408678
10.020185,16.327738
7.097312,12.453554
5.383361,10.026086
4.185021,8.184889
3.514196,6.996288
3.127553,6.239289
11.088880,18.685768
2.766250,5.424457
2.664432,5.143486
2.602149,4.919396
2.545072,4.706367
2.536631,4.542988
2.474670,4.301709
3.940835,4.920371
2.417781,3.772062
2.390588,3.395609
2.347678,2.977177
2.331278,2.538396
2.272081,2.254667
2.249413,2.070003
3.695867,5.725620
2.202260,1.957893
2.951075,3.423409
9.268817,17.853575
6.972225,1.937070
2.129517,1.908349
56.599617,36.801147
2.100025,1.908720
2.083533,1.910455
2.077619,1.922244
2.069216,1.938982
2.041634,1.922252
2.028497,1.920253
2.019159,1.924728
