# best iteration: (array([38]),)
154460.000000,8081.036621
32.708282,39.163048
32.174446,38.620262
31.695593,38.361618
31.599754,38.341942
31.608248,38.632626
31.409306,38.117462
31.263552,37.966164
31.134850,37.799255
30.969461,37.573219
242.162186,301.911957
28.893524,34.748280
25.445784,30.916967
22.260328,28.104969
21.472298,27.123936
20.185751,25.656424
17.466301,22.976158
10.766239,17.398489
5.709498,11.199872
3.561418,7.393256
2.838202,6.085041
2.643776,5.609988
2.591282,5.504254
3.162805,6.192349
2.499367,5.247768
2.462297,5.170439
2.420996,5.081384
2.379155,4.995141
2.327259,4.916728
2.293508,4.864719
2.260813,4.785249
2.243900,4.711879
2.208702,4.450649
2.154307,3.765754
2.097611,2.893751
2.047866,2.237756
2.023962,1.954205
3.651801,2.973715
2.005148,1.838968
2.004952,1.853794
3.536347,3.278776
1.992773,1.869090
1.988972,1.874666
1.986419,1.885839
1.985923,1.884674
1.983337,1.900702
1.982006,1.905780
1.981800,1.897484
1.980459,1.901772
1.979497,1.910821
