# best iteration: (array([28]),)
18012.476562,2408.382324
38.128838,34.183128
34.713463,32.777401
27.336800,27.444000
44.180954,43.772469
22.560957,25.013056
24.327778,25.430197
17.603996,22.031521
17.362490,22.431145
16.124540,20.846247
19.332998,20.882109
14.495667,19.566076
14.085757,19.168446
13.492918,18.630720
4.245907,8.500935
2.636953,7.413980
15.104736,26.109947
2.408297,7.053869
2.383047,7.043684
2.369908,7.058806
5.902036,12.437624
2.357432,7.049300
2.348782,7.042426
3.672030,8.926585
2.320249,7.018171
2.301429,6.984148
2.284724,6.952176
2.277317,6.889837
2.244709,6.858217
2.244306,7.131946
2.291310,8.333789
2.270743,10.722244
2.225150,13.853521
2.216629,19.155354
2.212369,23.294622
2.210787,24.353615
2.208633,25.234888
2.200393,26.007355
5.012720,30.665632
