# best iteration: (array([45]),)
405742.156250,190576.718750
39.163719,35.221684
38.353432,34.957439
37.733509,34.771629
36.137676,34.275066
29.491035,29.960241
25.621830,26.961720
22.905365,24.883667
33.402630,25.017433
20.184143,23.954473
20.024115,23.617876
18.633190,23.293362
16.843298,23.829975
14.600747,24.955868
3.231875,8.411567
2.516981,7.498946
2.601139,8.007144
2.429374,7.371435
2.423233,7.305628
2.433289,7.366546
3.680043,8.797193
2.491235,7.254584
2.531802,7.205724
2.364357,7.160990
2.282886,7.125856
2.194323,7.110170
2.185235,7.186254
2.132285,6.979183
2.715137,7.531297
2.037203,7.019552
2.028764,7.007836
2.019155,6.970410
2.019775,6.871332
2.650575,7.539680
2.079918,7.155740
1.984410,6.852941
3.819118,8.730647
2.052778,7.040680
2.229456,6.924979
1.968034,6.827704
2.741443,7.341050
1.949937,6.883211
2.665157,7.007824
1.932799,6.853359
2.785625,8.108000
1.924942,6.821999
2.112065,6.939304
1.997235,6.869825
2.250676,7.668540
1.904169,6.897177
