# best iteration: (array([49]),)
126965.148438,11655.172852
37.967670,33.621780
37.060856,33.379337
35.258430,32.702747
32.114159,31.047722
27.701347,27.555103
31.570984,26.447868
175.795013,75.982071
22.871508,24.068926
20.232588,21.993620
17.951385,20.519421
15.978480,20.030193
13.714773,20.947981
6.562435,15.179514
4.714114,10.312464
3.088405,8.686678
2.906411,8.341675
2.783549,8.148533
2.568800,7.732162
2.410244,7.394265
2.357107,7.268454
2.469707,8.893991
2.288040,7.141229
2.259155,7.108275
2.223194,7.024604
2.832074,7.540739
11.094152,13.930886
9.215099,15.949701
5.082962,9.459672
3.056500,8.948430
1.974910,6.660794
1.984746,6.703312
1.932276,6.602753
2.480263,7.247293
1.893807,6.644535
1.865119,6.412947
4.728485,10.576397
3.698822,8.642202
2.017453,6.481045
1.823418,6.248542
1.807432,6.251701
1.817322,6.236315
1.878780,6.391608
1.785594,5.951022
8.514912,11.173157
2.240688,6.464726
1.744970,5.080498
1.722814,5.083305
3.311438,5.994688
1.657604,3.932769
