# best iteration: (array([49]),)
168080.171875,33354.714844
38.038139,33.480190
37.817173,33.469444
37.435059,33.354958
36.613674,33.113811
34.745152,32.370586
29.552629,29.169729
25.088448,26.250265
21.588900,23.272745
17.246813,18.836237
16.125843,18.549934
15.559140,18.967335
17.603952,50.207230
4.777485,22.374741
3.269982,13.719112
3.076167,11.708675
2.746643,9.504106
2.622855,8.098932
2.530975,7.293736
2.442444,6.933429
6.029727,10.979650
2.320614,6.746886
2.280108,6.719335
2.463209,6.960098
2.951018,7.508871
2.898345,7.482547
8.302674,13.162961
2.214657,6.638195
2.271380,6.680199
2.604551,7.087443
2.534370,6.765996
3.839849,8.222939
2.552427,6.980623
2.280984,6.742863
2.756606,6.643628
2.165226,6.571037
2.187270,6.582932
2.649637,7.231958
2.247398,6.651196
2.134446,6.554590
2.114358,6.521405
2.108802,6.504023
2.085955,6.498632
2.075888,6.482794
2.671707,7.384750
2.092943,6.501607
2.050665,6.524934
2.017614,6.490714
1.980245,6.401250
1.915462,6.382308
