# best iteration: (array([36]),)
29425.113281,2031.876099
38.081074,33.153835
37.026993,33.056446
36.480404,33.201534
31.816315,30.350227
27.115416,27.460501
25.868086,26.887135
23.251556,23.880791
21.287004,21.587828
19.845858,20.431942
18.200632,19.546328
15.963208,18.757469
12.294026,20.033836
7.336837,19.533899
4.410682,10.472707
4.999095,11.164957
2.755306,7.827515
2.565025,7.388860
3.834126,7.454426
2.389407,7.005857
2.357140,6.969821
2.311798,6.915461
2.280025,6.889673
2.512856,7.479174
2.236571,6.832890
2.219997,6.792033
2.189154,6.769064
2.192787,6.739099
2.155343,6.699805
2.126778,6.571794
2.090730,6.348601
2.052883,5.805273
2.478496,5.038761
1.935370,3.956998
2.230577,3.771294
2.438624,3.863001
1.728390,2.800963
1.811181,3.099415
1.710333,3.178267
1.690987,3.142060
1.983035,3.374852
2.400815,4.597184
2.791907,5.259737
2.306219,3.642605
1.956424,4.101357
1.713404,3.544671
1.955035,3.571550
