# best iteration: (array([42]),)
1042839.812500,714994.875000
40.434902,34.180882
39.229427,33.064201
38.292557,32.493610
37.015411,32.107735
33.828224,31.425398
26.226690,25.522938
23.148560,24.421070
113.790649,124.752472
20.793953,24.052919
20.464186,23.895948
20.158525,23.536367
18.382441,21.897467
16.607256,19.913292
15.565436,18.862961
11.709258,15.732605
10.754711,14.591875
10.550066,14.446076
10.603268,14.740059
12.702260,36.015961
10.386597,14.077592
9.914840,13.700467
9.491587,13.287550
3.165418,8.006218
3.112875,8.168682
2.594323,7.298386
2.498331,7.152925
2.452826,7.066772
2.421578,7.012217
2.436325,7.070367
2.388446,6.990152
2.369200,6.976745
2.435808,7.007627
2.312880,6.925701
9.878692,13.577423
2.224306,6.835660
2.193333,6.833031
2.185290,6.821419
2.154008,6.779222
2.143659,6.786016
2.131980,6.790297
2.121378,6.771667
2.126401,6.769937
2.132425,6.805118
2.104950,6.810235
2.107203,6.810320
2.096537,6.834030
2.104268,6.802714
2.094371,6.833317
2.086301,6.839596
2.087348,6.839390
