# best iteration: (array([48]),)
85230.234375,12315.706055
33.360409,38.079975
32.735718,37.706139
32.359043,37.587173
32.049366,37.227673
31.786596,37.040909
31.526304,36.839497
31.251743,36.510750
30.721790,35.832535
45.797604,31.684660
12.747556,15.954311
6.539531,7.659407
3.358195,6.057137
2.771900,5.672544
2.675066,5.552058
27.917545,23.864624
2.537246,5.441435
2.506306,5.408865
2.479504,5.391827
2.465957,5.376112
2.448264,5.375537
2.420409,5.339891
2.408724,5.330818
2.659381,5.343113
2.369582,5.297277
2.350523,5.304804
2.337121,5.306996
2.315094,5.288664
2.286348,5.243526
2.585176,5.286469
2.227857,5.102293
2.208518,5.051849
2.187007,4.992935
2.181644,4.960892
2.165107,4.917251
2.152836,4.879537
2.424308,6.157937
2.278903,5.002519
2.112236,4.745687
2.226215,4.756480
2.099751,4.675472
2.085719,4.561761
2.770669,5.439883
2.086866,4.453403
2.030470,4.287998
2.205647,4.171872
2.006123,4.059580
1.996199,3.927881
1.983248,3.763116
1.986414,3.785928
