# best iteration: (array([47]),)
92352.328125,1644.828369
32.673634,41.490463
32.204178,41.058556
31.149233,40.620567
30.720427,40.129387
30.147316,39.286209
29.494772,38.371311
29.563293,38.225475
27.489038,35.732037
24.430891,31.295835
22.519108,28.759781
20.437265,26.512239
16.544676,22.835817
4.306820,9.925525
2.891202,7.245641
2.671444,6.305308
2.586378,5.927055
2.542066,5.754589
2.500046,5.688431
2.474144,5.627780
2.451096,5.582061
2.428797,5.534958
2.409211,5.486833
2.393530,5.447941
2.517842,5.571012
2.360856,5.369025
2.351990,5.352626
2.336580,5.303741
2.313917,5.263629
3.984120,5.380608
2.258629,5.183188
2.265431,5.228433
2.293621,6.291964
2.292786,5.173508
2.304753,5.379469
2.457551,5.329282
2.148604,5.109227
2.144418,5.097967
2.137910,5.088658
2.132460,5.083983
2.131402,5.078203
2.928843,5.931732
5.087897,8.423006
2.121364,5.056444
5.507413,8.861892
2.171335,5.078675
3.362311,5.855950
2.101813,5.018036
3.364459,6.897271
2.180129,5.025406
