# best iteration: (array([29]),)
49534.832031,2087.515869
37.929001,36.674885
36.537354,35.986988
32.694622,34.272640
27.022974,29.732388
25.111916,28.733423
23.244967,27.995882
21.192505,27.398163
20.188643,26.937511
19.406115,26.201279
17.557880,24.094475
16.556990,22.793631
14.882358,20.911966
13.781577,19.986345
9.566886,15.522653
8.379342,14.224643
2.390391,8.200667
2.334106,8.134543
2.302819,8.066969
3.820057,8.361744
2.235658,8.070097
2.457576,8.646024
9.222344,12.269547
2.122766,8.119257
2.063577,8.116434
2.013264,8.046492
2.145678,8.039667
1.984323,7.901272
1.924542,7.808718
1.906487,7.740998
4.781329,8.988940
1.888517,7.897016
2.385713,8.541857
1.882700,8.182745
1.917963,8.269824
1.861846,8.326464
2.423391,10.366681
1.850266,8.485149
1.921045,8.856149
1.836397,8.666248
1.833157,8.704519
