# best iteration: (array([49]),)
150933.468750,33103.996094
33.666927,39.386433
33.410435,39.080959
32.970245,38.586945
32.618382,38.308537
32.348061,38.070431
32.089314,37.853394
31.740210,37.458084
31.299561,36.868084
26.317413,30.697353
18.346910,22.215000
4.811571,8.959964
4.375170,7.768282
4.341933,7.592769
7.104192,8.331079
8.335416,8.532367
4.089334,7.014634
4.047506,6.971033
9.467382,10.521410
3.649533,6.502981
2.786800,5.371427
2.688032,5.221992
2.645221,5.174572
6.674211,10.030559
2.744791,5.149023
2.758158,5.271564
2.529483,5.106405
4.792667,5.831946
2.502928,5.199603
2.437555,5.007493
2.407460,5.000648
2.406839,5.028811
2.568446,5.012537
2.415003,4.958197
2.554328,5.041819
2.365280,4.941585
2.362199,4.924087
2.437418,4.935672
2.346195,4.917392
2.623913,4.906751
2.337652,4.912351
2.331727,4.870313
2.453825,5.059186
2.411602,5.075592
2.294737,4.827636
2.321608,5.173258
3.601786,5.093200
2.271346,4.740568
3.196027,4.727205
2.254000,4.586840
