# best iteration: (array([33]),)
15115.859375,1249.343506
36.224190,33.344749
26.807369,27.509401
22.982243,25.352104
21.083725,25.442347
20.181097,25.331881
19.285059,24.835186
16.717653,22.176653
14.903462,19.880592
13.982946,19.073059
25.283300,27.104471
13.643311,18.959629
12.664472,17.954454
2.770828,8.856198
2.461266,8.031214
2.428113,7.834597
2.398309,7.690099
2.362847,7.601831
2.345880,7.541561
2.288207,7.430064
6.837661,14.476227
2.187379,7.280726
2.629656,7.487425
3.862306,9.411045
2.053068,6.879114
2.094030,6.837821
2.206040,7.196939
1.969859,7.017025
2.016966,7.060274
1.903014,6.920929
5.022626,8.627273
1.862405,6.793929
1.848778,6.712518
1.845030,6.603446
1.822886,8.756495
1.815559,9.247415
1.801639,9.684949
1.889318,9.941381
1.771778,9.356416
8.516273,17.028978
1.737381,9.864330
1.749203,10.409361
2.643866,12.734680
1.727281,10.279977
2.281204,10.595493
