# best iteration: (array([49]),)
2553.788330,26658.794922
32.486717,38.821854
43.847923,56.291775
31.073536,37.723724
30.517208,36.949436
29.566729,35.632519
27.302139,32.746365
24.251930,29.451273
22.646675,27.886997
21.399622,26.435390
19.718725,24.878235
17.453030,23.571182
12.493280,21.204073
12.603197,15.747729
3.426882,7.642359
3.012797,6.209099
2.888299,5.961677
2.755229,5.646897
2.668302,5.544368
2.607601,5.448452
2.560504,5.404169
2.503376,5.313905
2.467993,5.303291
2.439698,5.299903
2.420480,5.306818
2.406206,5.312239
2.393563,5.317844
2.379191,5.320699
2.360709,5.333553
2.332760,5.334529
2.494561,5.310463
2.315197,5.221032
2.185462,5.169113
3.318647,5.504104
3.725109,8.225325
2.543045,5.204742
2.158859,5.070815
2.139841,5.052722
2.413076,5.102989
2.131928,5.027963
2.124671,5.019253
3.483243,8.349133
2.113918,4.963206
2.133654,5.015858
2.103775,4.924183
2.103238,4.907954
2.099044,4.917775
4.808922,7.155171
2.128406,4.869392
2.099903,4.844656
