# best iteration: (array([42]),)
184204.500000,24304.910156
33.636642,39.463337
33.143112,38.990269
32.597847,38.660946
32.400494,38.498032
32.259335,38.362129
32.258625,38.057590
78.958321,119.624878
31.813538,37.938004
31.635746,37.750286
31.290108,37.350498
30.310104,36.313847
29.777277,35.217754
15.019009,18.127069
8.633549,8.689640
8.142615,8.105973
7.614655,6.627856
7.169187,6.084986
6.764412,5.827125
8.739026,9.436698
6.091888,5.799106
4.799921,5.815055
2.690400,5.265523
2.565264,5.216951
2.515764,5.199714
2.483773,5.175599
2.459344,5.153981
2.975117,5.155241
2.419473,5.103033
2.399936,5.064583
8.487162,13.255108
2.363936,5.000643
2.342386,4.969606
2.318584,4.938971
2.296680,4.919787
2.285957,4.905305
5.857996,5.628633
6.594182,8.518647
2.238519,4.872467
2.226662,4.860246
2.218530,4.845173
7.285305,14.444881
2.205572,4.808698
2.876774,6.813906
2.226244,4.818140
2.389201,7.321380
2.172374,4.866925
2.163080,4.867635
2.159407,4.846229
2.178973,4.835658
