# best iteration: (array([48]),)
380385.500000,113527.742188
32.638367,39.568848
32.352013,39.243492
31.921608,38.943459
31.567739,38.921543
31.371151,38.620975
30.733324,38.165531
30.372017,37.685707
29.949970,37.065727
28.633213,35.204468
25.806042,31.929335
23.633051,28.851126
22.308464,27.797493
21.575487,27.218992
19.872387,25.523727
16.260275,22.242212
11.238395,18.104937
5.951237,11.386709
3.449236,7.112416
21.232101,13.392179
2.612432,5.319247
2.535122,5.160247
2.477713,5.026596
2.437660,4.934477
2.396287,4.826983
2.356646,4.697206
4.446630,8.780084
2.264518,4.444994
3.410518,5.235709
2.400673,4.315250
2.154817,4.106883
2.182887,4.076686
2.106632,3.802831
2.576236,3.688889
2.550051,3.509972
2.015172,2.941926
1.979075,2.565632
6.621654,9.831490
2.847436,2.188138
1.919465,1.877773
2.278687,2.089522
2.189677,1.853434
2.934073,1.841857
2.174784,2.030365
1.828401,1.804288
1.825753,1.833268
1.821831,1.816971
4.933612,3.600123
1.841815,1.776667
1.814700,1.832495
