# best iteration: (array([49]),)
833.357910,83574.765625
33.747711,37.745327
33.031872,37.113110
32.042156,36.332165
31.525490,35.774220
31.164909,35.333134
30.629894,34.683903
30.044182,34.020836
102.903831,163.755493
25.027836,28.544298
23.906111,27.046806
22.949610,25.738482
21.691753,24.327248
19.118149,22.375246
12.494705,17.071276
4.178867,9.366813
3.385235,7.725667
2.820079,6.341353
2.548170,5.595716
2.457684,5.314490
2.449851,5.171677
18.510374,28.775957
2.320359,5.161388
2.220480,4.976632
2.168355,4.911142
2.132012,4.865220
2.111163,4.851309
2.335029,6.874612
2.079417,4.815609
2.163739,4.869153
2.051131,4.797697
2.040050,4.778398
2.029002,4.753171
2.017926,4.704710
3.010381,5.255822
1.999152,4.587942
2.666744,7.099607
1.994473,4.475679
5.521172,10.187019
2.068919,4.333283
1.964553,4.043552
1.882488,3.314810
1.860812,3.051035
1.818983,2.445612
1.842903,2.544539
1.767549,1.834733
1.749804,1.722453
1.741662,1.675545
1.756074,1.654525
1.730441,1.620661
