# best iteration: (array([49]),)
76798.593750,12311.811523
38.434532,33.435879
37.508682,33.132599
34.932159,32.121750
27.097403,26.419222
24.693499,25.470461
22.388935,24.954529
20.613976,24.660370
19.366659,23.889748
16.520817,20.702446
11.535437,18.035994
6.305387,10.760833
4.682411,9.195099
4.501542,9.044077
4.344009,8.797714
3.818778,8.270490
2.848071,7.348217
3.661751,7.527342
2.405703,6.873129
2.414040,6.958112
2.820705,7.076779
2.295997,6.849529
5.806188,9.679625
2.264367,6.702024
5.446778,11.941814
2.225798,6.622220
2.204530,6.609485
2.180729,6.603000
2.155335,6.565039
2.117666,6.541974
2.085134,6.486789
2.055561,6.429108
2.047976,6.475175
3.221420,6.483813
2.043229,6.477969
2.018317,6.421965
2.057655,6.958297
2.007347,6.336008
1.993864,6.307531
3.665534,8.127053
1.982291,6.326314
1.975822,6.333313
1.967982,6.254056
2.823471,7.887939
1.977530,6.120469
2.617779,5.382171
1.931654,5.333475
1.921296,5.079611
1.912239,4.869417
1.995744,4.789221
