# best iteration: (array([48]),)
482140.125000,227449.140625
38.540054,34.063160
38.018883,34.032780
37.516182,33.792263
36.591072,33.400585
30.884478,30.245304
26.844954,26.367189
24.799858,24.387396
23.957842,23.986052
23.084015,23.540367
22.127258,23.279352
19.909348,21.615894
111.355339,156.248459
14.426810,19.031017
13.768870,18.692881
13.233369,18.254332
9.122309,13.889974
8.522233,13.281396
4.901446,9.309509
2.604377,8.324299
2.389149,8.109185
2.290259,8.050690
2.218607,8.098404
2.157376,8.122932
3.098887,16.398718
2.077719,8.119261
2.030939,8.054367
1.981810,7.934351
2.423967,8.561707
2.094631,8.031106
1.853931,7.782356
1.900051,7.803009
1.807585,7.612219
1.809014,7.610251
1.811887,7.617211
1.791517,7.582562
2.190808,8.296643
2.006403,7.855945
1.816175,7.715594
1.774912,7.627137
1.780867,7.640983
1.771223,7.627538
6.500057,10.845953
1.817876,7.698355
3.230725,8.630711
3.184397,9.502714
5.297924,11.760339
1.777346,7.472318
1.751111,7.401570
2.978745,9.059075
