# best iteration: (array([47]),)
411376.968750,160680.703125
32.356567,39.266441
31.978777,38.963943
31.586710,38.805599
31.320333,38.778389
31.012293,38.540401
30.717560,38.226353
30.223820,37.594208
28.980886,35.967918
27.626192,34.214561
24.868458,31.499298
22.632582,29.765835
21.647799,28.826580
20.494848,28.321852
16.907846,25.131142
5.786183,12.140845
3.961833,7.539514
3.784376,6.917403
3.641859,6.585135
2.943548,5.621347
2.395815,4.938880
3.793749,4.938955
2.328721,4.796174
2.343437,4.785143
2.307867,4.756031
3.933882,7.073228
2.254550,4.673234
2.565687,5.124004
4.193014,6.820361
2.171156,4.547350
2.478130,4.944593
3.602478,6.486679
2.096229,4.385835
2.215939,4.665504
2.066205,4.183386
4.069557,4.744953
2.254367,4.075940
2.116086,3.982955
4.742788,7.273004
2.138984,4.726794
2.080981,3.629740
2.014139,3.704806
4.710582,7.585331
2.147341,4.740392
2.138361,4.747285
2.215222,4.801366
2.022779,3.536419
2.005227,3.425474
2.158458,4.631495
2.073094,4.497351
