# best iteration: (array([49]),)
158807.734375,32485.029297
38.102203,33.331451
36.909218,32.626358
34.581505,32.067215
27.801819,26.592461
25.870159,25.277512
26.126406,25.150383
23.569887,24.251198
36.002346,44.999870
20.767168,23.033922
17.404089,19.866365
15.915947,18.965916
13.194874,19.312532
9.263784,15.264986
4.500307,9.741333
3.305433,8.484360
3.164645,8.528862
90.348259,140.457413
2.460077,7.185690
3.428320,8.766736
2.407239,7.124498
2.378658,7.098437
2.348022,7.078644
2.326078,7.064079
2.307612,7.047212
44.957375,15.577981
2.352387,7.026407
2.410175,7.210900
2.232697,6.834206
2.237888,6.888689
2.178369,6.750301
6.151870,8.207296
15.293595,12.372548
2.127189,6.677367
2.105558,6.662461
2.086190,6.663039
2.056345,6.662900
2.073472,6.783516
2.040337,6.829518
2.310221,7.163823
2.127810,8.145836
2.021889,6.897488
2.016278,6.852893
2.012447,6.817548
2.010706,6.782103
2.000927,6.720004
1.989311,6.557384
4.487014,8.809455
6.531524,7.528206
1.959780,6.456717
