# best iteration: (array([49]),)
363502.625000,138929.125000
33.669834,40.922520
32.357349,39.399399
31.927065,38.990589
31.583508,38.624866
31.288639,38.231598
31.027260,37.851177
30.826700,37.589783
30.551613,37.287186
29.479246,35.883606
22.040680,26.528078
14.026229,20.245148
5.294970,10.366145
3.647766,7.158249
8.214000,12.903782
2.829458,5.754802
3.602858,5.787544
2.791302,5.599581
2.749988,5.468920
3.016387,5.649755
2.611229,5.216506
2.555906,5.130264
8.592054,10.645507
2.859536,5.472084
2.500508,5.030635
7.493244,9.269158
2.471849,5.068379
2.430255,4.953328
2.415260,4.944201
2.400322,4.927855
2.415909,4.940171
6.487319,9.113646
2.374719,4.931324
2.396858,4.965971
2.884039,5.375617
2.798052,5.523435
2.584494,5.169614
2.473161,5.240431
4.359818,6.726255
2.253058,4.769210
3.271010,6.096550
2.526558,5.260750
2.532192,4.970659
2.469558,4.691140
2.181176,4.269394
2.598880,4.353917
2.197401,3.626956
2.354667,3.317004
4.093172,4.558393
2.645003,3.132769
