# best iteration: (array([43]),)
24860.443359,636.173157
36.816460,34.111370
35.080082,33.510418
27.228428,28.413500
23.310566,25.545107
20.775806,23.730961
18.873045,22.357059
16.300053,19.392189
15.059733,18.342926
12.919041,17.806629
5.610518,16.140722
3.357326,10.418288
2.872352,8.266622
2.638356,7.925366
2.462925,7.097364
2.573072,7.185582
2.548427,7.054629
2.574001,7.717630
2.465283,7.057271
2.307570,6.949943
2.710248,7.734215
2.946139,7.550413
2.588957,7.007357
2.601030,6.989919
2.122777,6.823645
2.719546,7.228322
2.080022,6.766161
2.855867,7.325622
2.376039,7.562557
2.788111,7.231592
2.109278,7.043665
2.903018,8.428479
2.498833,7.686898
1.995075,6.827456
1.923666,6.828470
2.673477,8.079920
2.257982,7.131401
1.967137,6.717995
1.894169,6.653979
2.591466,8.135550
1.845356,6.647487
1.845338,6.693625
3.933486,8.492505
1.816588,6.624935
2.046345,6.945270
1.996939,6.850644
4.646587,10.167175
1.786136,6.632697
1.887042,6.724002
1.807061,6.661912
