# best iteration: (array([15]),)
12563.908203,964.044312
38.981647,33.989773
37.376637,33.300217
30.015751,28.756182
28.984852,26.361488
23.482899,22.462418
21.485695,20.991676
19.089062,19.726210
17.275595,19.086199
16.071627,18.632952
14.378004,17.517107
9.527084,16.871344
8.450177,13.190195
8.053897,11.611395
2.903966,6.809865
2.629852,6.443635
8.681084,6.956047
2.578031,6.662765
2.927592,6.707965
4.134656,9.257654
2.536471,6.856639
2.515975,7.024840
2.495765,7.179903
2.467042,7.221567
2.484499,7.364961
2.419356,7.284328
2.388122,7.669109
