# best iteration: (array([27]),)
248692.312500,102332.539062
40.317345,35.570694
38.866959,34.200459
37.918640,33.519909
36.883194,32.984882
34.473820,31.959690
26.982948,26.995607
22.420149,24.165949
17.862175,20.628496
15.453609,18.842466
14.451621,18.192202
13.167691,17.541866
7.965375,13.034485
3.022069,9.252965
2.593893,7.730095
2.493218,7.285344
2.445822,7.134971
2.419631,7.092640
2.431204,7.086320
2.305977,6.931090
2.341571,6.993111
2.241168,6.900970
2.223649,6.835565
2.190891,6.864844
3.070292,8.401344
2.353152,6.798226
2.128465,6.879712
2.247537,6.771571
2.095270,6.867362
2.534828,7.981783
2.154953,6.841188
2.148059,7.196840
2.340198,7.930950
2.480434,7.962999
2.550836,6.994750
2.037506,6.982728
2.178049,6.954970
2.025033,6.998717
2.020974,6.938799
2.017114,6.881974
