# best iteration: (array([49]),)
1225.914795,44870.425781
38.500599,34.646282
37.814102,34.386517
86.277153,34.246948
29.608051,29.926699
26.905609,27.951462
27.236115,32.043282
23.825247,25.679638
21.701147,24.948177
19.602032,24.428255
14.931467,20.601053
12.014846,17.040119
11.255890,16.373228
10.281609,15.476308
9.565313,14.808506
6.862960,12.328596
2.870539,10.980139
2.475624,8.079309
3.023321,8.154785
3.611520,7.882873
2.377779,7.715022
2.381170,7.697901
2.367278,7.710653
2.464935,8.017403
2.340316,7.798781
2.315847,7.602101
2.332429,7.719958
6.203863,10.933557
2.260509,7.590500
3.613173,8.753333
2.203380,7.597917
11.976098,17.123926
2.089053,7.219802
2.030710,6.838113
1.941376,5.881555
8.623925,13.433143
2.769952,4.346139
4.497545,5.581395
1.810037,3.514221
1.804827,3.490996
1.804966,3.461469
1.819839,3.361679
2.619906,3.993778
1.779730,3.334954
1.778438,3.339077
1.776026,3.318569
1.780044,3.321329
1.783003,3.350573
1.771675,3.319001
1.999217,3.315109
