# best iteration: (array([48]),)
15760.206055,6621.677246
32.113140,36.978870
31.651566,36.537411
31.217346,35.988129
30.105614,34.348560
28.576412,32.334431
25.009918,28.691158
22.649368,26.480064
111.856514,159.151093
19.910696,24.121778
16.026821,22.117369
7.606177,14.445157
5.918141,10.376973
4.059432,6.865203
3.896615,6.562244
14.392014,26.546522
2.882037,5.222368
2.524901,4.873604
2.468724,4.824250
2.572676,4.885192
2.382450,4.758189
15.966578,25.049999
2.295542,4.694598
2.269962,4.656965
2.726294,5.732470
2.227038,4.585961
2.216108,4.568114
2.276494,4.590610
2.203220,4.512415
2.213518,4.499565
2.184425,4.470341
2.172183,4.443947
2.159262,4.418781
2.747883,4.441436
2.130259,4.327682
2.113031,4.280976
2.631155,5.110432
2.120868,4.339190
2.022490,4.116608
2.004049,4.006032
1.996009,4.043041
1.983921,3.834907
2.988653,4.391358
1.946259,3.607908
2.024818,3.569800
2.056511,3.384288
2.123353,2.896107
2.270999,3.078306
1.795432,1.935128
1.872771,2.197199
