# best iteration: (array([49]),)
944.106812,25591.992188
33.564445,38.544006
33.098129,38.301540
32.926113,38.968445
32.511787,37.896214
32.004841,37.251694
31.196199,43.633324
26.200602,31.123363
22.906693,28.819632
20.039276,26.908403
10.459422,20.625381
3.931175,8.077717
3.139218,5.959283
2.976407,5.558092
2.893762,5.372807
2.871531,5.230337
2.791728,5.192933
2.748420,5.070069
2.861337,5.265392
2.696865,4.991310
2.676255,4.977156
2.775720,4.986352
2.781685,5.071137
2.673890,4.928562
2.652767,5.000686
2.627267,4.833251
3.029686,5.388574
2.623930,4.932738
3.820374,6.158684
2.526311,4.769968
2.557481,4.941257
3.168167,5.604941
2.716423,5.142823
2.578236,4.806690
4.843813,6.435846
2.447127,4.775436
2.434590,4.751652
2.493121,4.761600
2.381549,4.676945
2.351476,4.635691
2.313621,4.620674
4.735945,6.933501
2.340228,4.560663
2.504632,4.717620
2.238796,4.617227
2.512959,4.705235
5.482053,6.293221
2.158645,4.524027
2.101851,4.002376
1.985810,2.904953
