# best iteration: (array([49]),)
2080254.625000,1364007.500000
42.873371,51.658726
33.921410,39.974396
32.929985,38.956215
32.654984,38.708282
32.503433,38.615116
32.349438,38.477127
32.113247,38.220020
35.723614,45.253990
31.434080,37.426739
30.963020,36.906876
30.159483,35.921017
28.734344,34.248348
18.956259,22.025827
10.712814,10.465812
9.145511,7.857160
8.001497,6.563420
4.818746,5.791818
3.148497,5.155749
3.960116,5.428557
2.799301,5.087844
3.687128,5.628334
2.818625,5.038139
3.015643,5.510143
2.712803,5.025098
5.086291,7.912202
2.634410,4.988125
4.551410,6.042109
2.597380,4.919579
2.662885,5.123003
2.551189,4.956166
2.671477,5.148081
2.444899,4.842950
2.738337,5.199575
2.421953,4.843065
2.296423,4.793050
4.503245,5.087945
2.348223,4.879175
2.348387,4.929946
3.546680,4.921431
2.241850,4.670959
3.993535,7.137575
3.629602,4.884540
2.493149,4.487682
2.133401,4.385104
2.154487,4.443418
2.202917,4.385024
2.374545,4.868655
2.089146,4.263445
2.092583,4.222709
