# best iteration: (array([49]),)
2748622.000000,1776372.000000
40.271713,48.083580
33.779053,39.703926
33.219841,39.234550
32.965076,39.141312
32.769501,39.042820
32.582603,38.933582
32.454372,38.869232
32.337494,38.732807
32.507561,40.221184
31.967720,38.299587
31.481695,37.657471
30.773417,35.436680
37.299416,60.216064
22.743086,27.334547
20.637045,25.379967
19.320633,24.349669
16.707294,21.825708
20.324596,19.457098
11.345323,16.188843
9.697157,14.339650
7.868278,12.119796
6.198106,9.919801
4.994612,8.306520
5.832348,14.576075
3.709676,6.491346
3.301107,5.814769
3.208849,5.456410
2.882209,5.106976
15.008451,7.295779
2.704889,4.763589
2.583881,4.416921
2.554393,4.263509
2.496537,4.077795
2.530118,4.649539
2.425480,3.655100
2.407931,3.404836
2.344132,2.830751
2.312547,2.417751
2.262582,2.095922
2.247030,1.962514
3.055798,3.002637
2.219892,1.815180
3.927937,4.466130
2.186404,1.737917
2.176729,1.718580
2.161143,1.719895
2.149517,1.713817
2.227436,1.708642
2.127398,1.695160
