# best iteration: (array([46]),)
608090.562500,273778.593750
33.648998,39.775669
32.281914,38.675362
32.010319,38.590324
31.848864,38.555363
31.666084,38.406288
31.438408,38.167732
31.233770,37.969559
31.180109,38.540703
30.555075,37.147633
29.570526,35.786308
25.983387,31.513960
20.943996,25.207600
17.098341,29.830219
5.034752,8.632421
3.965329,6.505475
3.423401,5.778641
3.043895,5.322182
2.691489,4.863546
2.513525,4.718935
2.459700,4.645526
2.652187,5.837832
2.426391,4.557569
2.402227,4.464120
2.383832,4.403288
2.366903,4.327507
2.355469,4.244840
2.331851,4.102063
2.674419,4.250128
2.288365,3.736851
2.261039,3.446788
2.324769,4.519232
2.203694,2.744416
2.192660,2.483132
2.165554,2.316494
2.149016,2.167472
2.122061,2.063825
2.077728,1.925243
2.064897,1.859391
2.037530,1.815011
2.019925,1.808823
2.008283,1.784919
2.000269,1.772804
1.991237,1.763630
1.978966,1.752343
1.969041,1.753536
1.959568,1.738986
2.747120,2.905924
1.946172,1.744404
1.989630,3.016332
