# best iteration: (array([29]),)
9134112.000000,3981690.750000
23.544977,22.844450
20.376520,19.509933
19.364761,18.526655
18.344360,17.378891
17.282549,16.186222
16.482286,15.268365
16.036230,14.696868
14.388662,12.833944
13.722573,12.062235
13.765708,12.684489
12.094765,10.417312
11.426442,9.781317
10.688745,9.076141
121.708618,192.979065
8.526423,7.075313
6.472239,5.227411
3.850280,2.971301
3.364884,2.527644
2.618687,2.026198
3.702834,12.909300
1.633377,1.439947
1.619592,1.444399
1.713283,1.476067
1.571344,1.406936
1.519309,1.379511
1.389476,1.302899
1.536323,1.492419
23.622543,24.912451
1.264948,1.148109
