# best iteration: (array([23]),)
417166.687500,1412.801880
20.815172,18.182714
19.296719,16.929222
28.026136,18.162182
18.374090,16.195782
15.333067,13.516653
13.526953,11.781379
13.036469,11.306807
12.200493,10.425582
11.842838,9.961482
10.775889,9.075225
9.917761,8.319037
8.601761,7.236289
6.699272,5.684033
4.451232,4.060714
2.824292,2.828397
2.119557,2.215885
2.084822,2.223437
1.540215,1.573258
1.329648,1.341678
1.277105,1.283041
1.369017,1.325965
1.231699,1.254269
1.177526,1.176132
3.208111,2.970378
21.258190,1.856581
