# best iteration: (array([30]),)
615034.750000,2294.872803
18.378714,17.403843
16.842327,15.866855
15.873738,14.813954
15.255958,14.059091
14.965244,13.667715
14.541209,13.199027
14.092245,12.678721
13.947693,12.388482
12.319420,10.681267
13.317852,57.056896
10.851341,9.226220
13.252274,8.783038
195.967209,241.728226
3.086576,2.290054
1.941536,1.552199
1.714860,1.405529
1.694960,1.384414
1.696017,1.395814
1.681709,1.375550
90.344604,103.748703
1.659004,1.365959
27.475296,9.379118
61.849800,25.206215
1.585479,1.340892
1.517679,1.313496
1.711212,1.584714
1.316520,1.288733
1.182204,1.099794
1.170385,1.099245
1.128570,1.060214
