# best iteration: (array([30]),)
7112.095703,350526.281250
18.244946,16.330086
17.499287,15.682179
16.169857,14.415885
15.788812,14.097988
14.896977,13.327520
13.157536,11.628958
11.946387,10.411794
10.844830,9.484834
8.360412,7.311646
4.929102,4.825976
2.247928,2.299442
1.803072,1.798568
1.737992,1.754665
1.698679,1.699476
45.361671,67.806473
1.676586,1.679366
1.668396,1.669605
1.655344,1.653587
72.024010,40.247459
2.819356,2.181112
1.769645,4.287874
1.616525,1.613984
1.584322,1.598928
1.566928,1.577790
1.574573,1.579916
1.519863,1.535313
2.072518,2.368075
5.848236,4.176686
3.635166,2.403888
1.122116,1.150645
