# best iteration: (array([27]),)
8678690.000000,4142714.250000
20.355436,19.457909
18.671486,17.753788
18.276247,17.385349
18.192503,17.301992
18.141665,17.249172
18.036762,17.135616
17.848680,16.967415
17.614017,16.694187
17.252836,16.249527
14.979000,13.597759
13.415215,11.811909
12.112294,10.316000
11.140067,9.342672
9.913173,8.149346
8.126600,6.531569
5.529039,4.424639
2.882399,2.403332
1.920807,1.709804
2.856027,1.793437
1.670132,1.490679
4.559857,15.201032
1.607951,1.441471
1.541119,1.393639
1.989622,2.133703
1.672588,1.433311
1.715955,1.572930
1.146977,1.166834
