-0.300000,13.160927
-0.299590,13.164032
-0.299180,13.167135
-0.298770,13.170239
-0.298360,13.173341
-0.297950,13.176440
-0.297540,13.179539
-0.297130,13.182636
-0.296720,13.185729
-0.296310,13.188823
-0.295900,13.191914
-0.295490,13.195004
-0.295080,13.198092
-0.294670,13.201177
-0.294260,13.204262
-0.293850,13.207344
-0.293440,13.210423
-0.293030,13.213505
-0.292620,13.216580
-0.292210,13.219655
-0.291800,13.222730
-0.291390,13.225800
-0.290980,13.228871
-0.290570,13.231938
-0.290160,13.235003
-0.289750,13.238068
-0.289340,13.241130
-0.288930,13.244189
-0.288520,13.247246
-0.288110,13.250304
-0.287700,13.253357
-0.287290,13.256410
-0.286880,13.259460
-0.286470,13.262509
-0.286060,13.265554
-0.285650,13.268600
-0.285240,13.271641
-0.284829,13.274681
-0.284419,13.277719
-0.284009,13.280753
-0.283599,13.283791
-0.283189,13.286822
-0.282779,13.289850
-0.282369,13.292877
-0.281959,13.295903
-0.281549,13.298926
-0.281139,13.301948
-0.280729,13.304967
-0.280319,13.307982
-0.279909,13.310998
-0.279499,13.314010
-0.279089,13.317019
-0.278679,13.320026
-0.278269,13.323032
-0.277859,13.326036
-0.277449,13.329039
-0.277039,13.332035
-0.276629,13.335032
-0.276219,13.338026
-0.275809,13.341018
-0.275399,13.344007
-0.274989,13.346993
-0.274579,13.349980
-0.274169,13.352962
-0.273759,13.355941
-0.273349,13.358919
-0.272939,13.361896
-0.272529,13.364867
-0.272119,13.367839
-0.271709,13.370805
-0.271299,13.373770
-0.270889,13.376734
-0.270479,13.379694
-0.270069,13.382653
-0.269659,13.385607
-0.269249,13.388560
-0.268839,13.391511
-0.268429,13.394459
-0.268019,13.397406
-0.267609,13.400348
-0.267199,13.403287
-0.266789,13.406226
-0.266379,13.409160
-0.265969,13.412093
-0.265559,13.415022
-0.265149,13.417950
-0.264739,13.420877
-0.264329,13.423800
-0.263919,13.426717
-0.263509,13.429635
-0.263099,13.432549
-0.262689,13.435461
-0.262279,13.438370
-0.261869,13.441275
-0.261459,13.444178
-0.261049,13.447080
-0.260639,13.449977
-0.260229,13.452873
-0.259819,13.455767
-0.259409,13.458655
-0.258999,13.461542
-0.258589,13.464426
-0.258179,13.467308
-0.257769,13.470184
-0.257359,13.473063
-0.256949,13.475935
-0.256539,13.478805
-0.256129,13.481672
-0.255719,13.484536
-0.255309,13.487398
-0.254898,13.490256
-0.254488,13.493114
-0.254078,13.495966
-0.253668,13.498816
-0.253258,13.501662
-0.252848,13.504506
-0.252438,13.507348
-0.252028,13.510187
-0.251618,13.513021
-0.251208,13.515854
-0.250798,13.518682
-0.250388,13.521510
-0.249978,13.524334
-0.249568,13.527155
-0.249158,13.529970
-0.248748,13.532787
-0.248338,13.535599
-0.247928,13.538406
-0.247518,13.541211
-0.247108,13.544014
-0.246698,13.546811
-0.246288,13.549608
-0.245878,13.552402
-0.245468,13.555190
-0.245058,13.557980
-0.244648,13.560762
-0.244238,13.563542
-0.243828,13.566321
-0.243418,13.569095
-0.243008,13.571866
-0.242598,13.574636
-0.242188,13.577399
-0.241778,13.580161
-0.241368,13.582922
-0.240958,13.585677
-0.240548,13.588428
-0.240138,13.591178
-0.239728,13.593924
-0.239318,13.596667
-0.238908,13.599406
-0.238498,13.602142
-0.238088,13.604875
-0.237678,13.607607
-0.237268,13.610332
-0.236858,13.613055
-0.236448,13.615775
-0.236038,13.618492
-0.235628,13.621205
-0.235218,13.623915
-0.234808,13.626622
-0.234398,13.629327
-0.233988,13.632027
-0.233578,13.634723
-0.233168,13.637418
-0.232758,13.640107
-0.232348,13.642795
-0.231938,13.645477
-0.231528,13.648157
-0.231118,13.650834
-0.230708,13.653508
-0.230298,13.656178
-0.229888,13.658844
-0.229478,13.661510
-0.229068,13.664167
-0.228658,13.666823
-0.228248,13.669477
-0.227838,13.672127
-0.227428,13.674773
-0.227018,13.677415
-0.226608,13.680056
-0.226198,13.682689
-0.225788,13.685322
-0.225378,13.687952
-0.224967,13.690578
-0.224557,13.693200
-0.224147,13.695818
-0.223737,13.698433
-0.223327,13.701045
-0.222917,13.703653
-0.222507,13.706257
-0.222097,13.708858
-0.221687,13.711456
-0.221277,13.714051
-0.220867,13.716640
-0.220457,13.719228
-0.220047,13.721811
-0.219637,13.724392
-0.219227,13.726968
-0.218817,13.729541
-0.218407,13.732108
-0.217997,13.734676
-0.217587,13.737236
-0.217177,13.739795
-0.216767,13.742350
-0.216357,13.744902
-0.215947,13.747449
-0.215537,13.749992
-0.215127,13.752534
-0.214717,13.755071
-0.214307,13.757606
-0.213897,13.760132
-0.213487,13.762659
-0.213077,13.765182
-0.212667,13.767700
-0.212257,13.770215
-0.211847,13.772727
-0.211437,13.775235
-0.211027,13.777739
-0.210617,13.780239
-0.210207,13.782735
-0.209797,13.785229
-0.209387,13.787718
-0.208977,13.790203
-0.208567,13.792686
-0.208157,13.795162
-0.207747,13.797637
-0.207337,13.800110
-0.206927,13.802577
-0.206517,13.805041
-0.206107,13.807500
-0.205697,13.809954
-0.205287,13.812407
-0.204877,13.814857
-0.204467,13.817303
-0.204057,13.819741
-0.203647,13.822180
-0.203237,13.824614
-0.202827,13.827043
-0.202417,13.829471
-0.202007,13.831893
-0.201597,13.834311
-0.201187,13.836725
-0.200777,13.839137
-0.200367,13.841545
-0.199957,13.843948
-0.199547,13.846348
-0.199137,13.848744
-0.198727,13.851137
-0.198317,13.853525
-0.197907,13.855909
-0.197497,13.858290
-0.197087,13.860668
-0.196677,13.863041
-0.196267,13.865410
-0.195857,13.867777
-0.195447,13.870138
-0.195037,13.872498
-0.194626,13.874851
-0.194216,13.877201
-0.193806,13.879549
-0.193396,13.881891
-0.192986,13.884230
-0.192576,13.886565
-0.192166,13.888895
-0.191756,13.891222
-0.191346,13.893549
-0.190936,13.895866
-0.190526,13.898183
-0.190116,13.900494
-0.189706,13.902802
-0.189296,13.905107
-0.188886,13.907408
-0.188476,13.909704
-0.188066,13.911998
-0.187656,13.914287
-0.187246,13.916574
-0.186836,13.918853
-0.186426,13.921131
-0.186016,13.923405
-0.185606,13.925673
-0.185196,13.927940
-0.184786,13.930203
-0.184376,13.932461
-0.183966,13.934712
-0.183556,13.936965
-0.183146,13.939212
-0.182736,13.941453
-0.182326,13.943692
-0.181916,13.945929
-0.181506,13.948158
-0.181096,13.950386
-0.180686,13.952607
-0.180276,13.954828
-0.179866,13.957043
-0.179456,13.959256
-0.179046,13.961462
-0.178636,13.963664
-0.178226,13.965866
-0.177816,13.968061
-0.177406,13.970255
-0.176996,13.972443
-0.176586,13.974627
-0.176176,13.976806
-0.175766,13.978985
-0.175356,13.981156
-0.174946,13.983324
-0.174536,13.985491
-0.174126,13.987650
-0.173716,13.989807
-0.173306,13.991961
-0.172896,13.994110
-0.172486,13.996254
-0.172076,13.998396
-0.171666,14.000533
-0.171256,14.002666
-0.170846,14.004796
-0.170436,14.006924
-0.170026,14.009047
-0.169616,14.011163
-0.169206,14.013278
-0.168796,14.015388
-0.168386,14.017494
-0.167976,14.019596
-0.167566,14.021694
-0.167156,14.023787
-0.166746,14.025878
-0.166336,14.027966
-0.165926,14.030050
-0.165516,14.032128
-0.165106,14.034203
-0.164695,14.036274
-0.164285,14.038342
-0.163875,14.040404
-0.163465,14.042465
-0.163055,14.044520
-0.162645,14.046569
-0.162235,14.048618
-0.161825,14.050662
-0.161415,14.052704
-0.161005,14.054739
-0.160595,14.056772
-0.160185,14.058799
-0.159775,14.060823
-0.159365,14.062844
-0.158955,14.064859
-0.158545,14.066872
-0.158135,14.068882
-0.157725,14.070885
-0.157315,14.072887
-0.156905,14.074883
-0.156495,14.076878
-0.156085,14.078867
-0.155675,14.080853
-0.155265,14.082834
-0.154855,14.084812
-0.154445,14.086785
